id_client,score_credit,categorie_risque,taux_rejet,id_segment,nom_segment,id_compte,solde,id_transactions,id_produit,id_agence,id_temps,montant,devise,montant_eur,type_operation,statut,nom_agence,nom_produit,categorie,date_transaction,annee,mois,trimestre,jour_semaine
CLI0092,717,Low,0.085,3,Standard,113,22077.93,TXN000031,5,8,299,4614.24,EUR,4614.24,Credit,Complete,Nantes-Commerce,Credit Immobilier,Interets,2023-05-16,2023,5,2,1
CLI0092,717,Low,0.085,3,Standard,113,22077.93,TXN001874,3,8,337,1029.14,EUR,1029.14,Credit,Rejete,Nantes-Commerce,PEA,Prelevement,2022-03-17,2022,3,1,3
CLI0092,717,Low,0.085,3,Standard,113,22077.93,TXN000286,7,8,362,-1149.24,MAD,-105.92,Debit,Complete,Nantes-Commerce,Livret A,Remboursement credit,2023-07-04,2023,7,3,1
CLI0092,717,Low,0.085,3,Standard,113,22077.93,TXN000492,3,8,282,7976.72,USD,7385.85,Credit,Complete,Nantes-Commerce,PEA,Prelevement,2024-03-31,2024,3,1,6
CLI0092,717,Low,0.085,3,Standard,113,22077.93,TXN000311,5,8,417,-2873.11,USD,-2660.29,Debit,Complete,Nantes-Commerce,Credit Immobilier,Interets,2023-10-13,2023,10,4,4
CLI0092,717,Low,0.085,3,Standard,113,22077.93,TXN001393,8,8,424,337.66,EUR,337.66,Credit,Complete,Nantes-Commerce,Compte Courant,Paiement CB,2022-12-03,2022,12,4,5
CLI0092,717,Low,0.085,3,Standard,113,22077.93,TXN001806,24,8,475,2485.13,EUR,2485.13,Credit,Complete,Nantes-Commerce,Assurance Vie,Virement international,2023-06-19,2023,6,2,0
CLI0092,717,Low,0.085,3,Standard,113,22077.93,TXN001893,24,8,286,-497.96,EUR,-497.96,Debit,Complete,Nantes-Commerce,Assurance Vie,Virement international,2022-11-24,2022,11,4,3
CLI0092,717,Low,0.085,3,Standard,113,22077.93,TXN000359,8,2,510,-2869.55,USD,-2656.99,Debit,Complete,Bordeaux-Meriadeck,Compte Courant,Paiement CB,2022-09-03,2022,9,3,5
CLI0092,717,Low,0.085,3,Standard,113,22077.93,TXN001819,19,8,700,-2566.87,EUR,-2566.87,Debit,Complete,Nantes-Commerce,Credit Auto,Retrait DAB,2024-12-19,2024,12,4,3
CLI0092,717,Low,0.085,3,Standard,113,22077.93,TXN000186,19,8,23,-1541.04,EUR,-1541.04,Debit,Complete,Nantes-Commerce,Credit Auto,Retrait DAB,2023-02-04,2023,2,1,5
CLI0092,717,Low,0.085,3,Standard,113,22077.93,TXN000327,5,8,38,311.18,EUR,311.18,Credit,En attente,Nantes-Commerce,Credit Immobilier,Interets,2022-08-11,2022,8,3,3
CLI0092,717,Low,0.085,3,Standard,113,22077.93,TXN000195,3,8,777,-2483.3,USD,-2299.35,Debit,Complete,Nantes-Commerce,PEA,Prelevement,2024-03-25,2024,3,1,0
CLI0092,717,Low,0.085,3,Standard,113,22077.93,TXN000608,24,8,708,-1364.06,GBP,-1586.12,Debit,Complete,Nantes-Commerce,Assurance Vie,Virement international,2024-11-15,2024,11,4,4
CLI0092,717,Low,0.085,3,Standard,113,22077.93,TXN001644,3,8,183,-199.78,EUR,-199.78,Debit,Complete,Nantes-Commerce,PEA,Prelevement,2024-05-05,2024,5,2,6
CLI0092,717,Low,0.085,3,Standard,113,22077.93,TXN000941,24,8,648,-1626.55,GBP,-1891.34,Debit,Complete,Nantes-Commerce,Assurance Vie,Virement international,2022-11-20,2022,11,4,6
CLI0092,717,Low,0.085,3,Standard,113,22077.93,TXN001529,8,8,801,-7407.36,EUR,-7407.36,Debit,Complete,Nantes-Commerce,Compte Courant,Paiement CB,2024-03-04,2024,3,1,0
CLI0092,717,Low,0.085,3,Standard,113,22077.93,TXN001475,5,8,754,-1458.92,EUR,-1458.92,Debit,Complete,Nantes-Commerce,Credit Immobilier,Interets,2024-04-02,2024,4,2,1
CLI0072,606,Medium,0.056,3,Standard,115,25166.46,TXN000797,7,1,108,-1316.02,GBP,-1530.26,Debit,Complete,Marseille-Vieux-Port,Livret A,Remboursement credit,2023-05-22,2023,5,2,0
CLI0072,606,Medium,0.056,3,Standard,115,25166.46,TXN001695,19,1,351,-5965.17,EUR,-5965.17,Debit,Complete,Marseille-Vieux-Port,Credit Auto,Retrait DAB,2024-01-13,2024,1,1,5
CLI0072,606,Medium,0.056,3,Standard,115,25166.46,TXN000725,24,1,379,7825.03,EUR,7825.03,Credit,Complete,Marseille-Vieux-Port,Assurance Vie,Virement international,2022-03-23,2022,3,1,2
CLI0072,606,Medium,0.056,3,Standard,115,25166.46,TXN001626,5,1,392,2838.69,EUR,2838.69,Credit,Complete,Marseille-Vieux-Port,Credit Immobilier,Interets,2024-09-21,2024,9,3,5
CLI0072,606,Medium,0.056,3,Standard,115,25166.46,TXN001309,8,1,499,247.0,EUR,247.0,Credit,Complete,Marseille-Vieux-Port,Compte Courant,Paiement CB,2023-10-01,2023,10,4,6
CLI0072,606,Medium,0.056,3,Standard,115,25166.46,TXN001358,24,1,501,-1194.25,EUR,-1194.25,Debit,Complete,Marseille-Vieux-Port,Assurance Vie,Virement international,2022-07-08,2022,7,3,4
CLI0072,606,Medium,0.056,3,Standard,115,25166.46,TXN002000,7,1,63,-394.89,EUR,-394.89,Debit,Complete,Marseille-Vieux-Port,Livret A,Remboursement credit,2022-02-02,2022,2,1,2
CLI0072,606,Medium,0.056,3,Standard,115,25166.46,TXN000977,1,1,8,1714.19,EUR,1714.19,Credit,Complete,Marseille-Vieux-Port,Compte Epargne,Depot especes,2023-10-06,2023,10,4,4
CLI0072,606,Medium,0.056,3,Standard,115,25166.46,TXN001253,19,1,609,-404.23,USD,-374.29,Debit,En attente,Marseille-Vieux-Port,Credit Auto,Retrait DAB,2023-09-02,2023,9,3,5
CLI0072,606,Medium,0.056,3,Standard,115,25166.46,TXN000550,7,1,479,2086.22,EUR,2086.22,Credit,Complete,Marseille-Vieux-Port,Livret A,Remboursement credit,2024-10-22,2024,10,4,1
CLI0072,606,Medium,0.056,3,Standard,115,25166.46,TXN001998,8,1,812,-2132.99,EUR,-2132.99,Debit,Rejete,Marseille-Vieux-Port,Compte Courant,Paiement CB,2024-11-22,2024,11,4,4
CLI0072,606,Medium,0.056,3,Standard,115,25166.46,TXN000057,8,1,829,335.76,GBP,390.42,Credit,Complete,Marseille-Vieux-Port,Compte Courant,Paiement CB,2022-02-23,2022,2,1,2
CLI0072,606,Medium,0.056,3,Standard,115,25166.46,TXN001858,2,1,524,-2524.65,EUR,-2524.65,Debit,Complete,Marseille-Vieux-Port,Credit Consommation,Retrait DAB,2024-10-10,2024,10,4,3
CLI0072,606,Medium,0.056,3,Standard,115,25166.46,TXN000885,2,1,537,1333.86,EUR,1333.86,Credit,Complete,Marseille-Vieux-Port,Credit Consommation,Retrait DAB,2024-05-13,2024,5,2,0
CLI0072,606,Medium,0.056,3,Standard,115,25166.46,TXN001568,8,1,807,-66.73,EUR,-66.73,Debit,Complete,Marseille-Vieux-Port,Compte Courant,Paiement CB,2023-06-21,2023,6,2,2
CLI0072,606,Medium,0.056,3,Standard,115,25166.46,TXN000532,1,1,438,479.66,EUR,479.66,Credit,Complete,Marseille-Vieux-Port,Compte Epargne,Depot especes,2024-07-01,2024,7,3,0
CLI0012,778,Low,0.042,1,Premium,116,12605.23,TXN000712,1,4,8,2250.57,EUR,2250.57,Credit,Complete,Lille-Grand-Place,Compte Epargne,Depot especes,2023-10-06,2023,10,4,4
CLI0012,778,Low,0.042,1,Premium,116,12605.23,TXN001567,8,4,303,179.58,EUR,179.58,Credit,En attente,Lille-Grand-Place,Compte Courant,Paiement CB,2024-11-12,2024,11,4,1
CLI0012,778,Low,0.042,1,Premium,116,12605.23,TXN001258,3,4,168,-2552.95,EUR,-2552.95,Debit,Complete,Lille-Grand-Place,PEA,Prelevement,2024-09-27,2024,9,3,4
CLI0012,778,Low,0.042,1,Premium,116,12605.23,TXN000613,19,4,609,2186.08,EUR,2186.08,Credit,Complete,Lille-Grand-Place,Credit Auto,Retrait DAB,2023-09-02,2023,9,3,5
CLI0012,778,Low,0.042,1,Premium,116,12605.23,TXN001994,19,4,751,-432.01,GBP,-502.34,Debit,Complete,Lille-Grand-Place,Credit Auto,Retrait DAB,2022-05-23,2022,5,2,0
CLI0012,778,Low,0.042,1,Premium,116,12605.23,TXN000596,8,4,378,-2030.22,EUR,-2030.22,Debit,Complete,Lille-Grand-Place,Compte Courant,Paiement CB,2024-02-20,2024,2,1,1
CLI0012,778,Low,0.042,1,Premium,116,12605.23,TXN001098,8,4,589,2961.44,USD,2742.07,Credit,Complete,Lille-Grand-Place,Compte Courant,Paiement CB,2024-09-24,2024,9,3,1
CLI0012,778,Low,0.042,1,Premium,116,12605.23,TXN001960,5,4,352,2541.11,USD,2352.88,Credit,Complete,Lille-Grand-Place,Credit Immobilier,Interets,2022-07-31,2022,7,3,6
CLI0012,778,Low,0.042,1,Premium,116,12605.23,TXN000605,3,2,815,193.61,EUR,193.61,Credit,Complete,Bordeaux-Meriadeck,PEA,Prelevement,2022-09-22,2022,9,3,3
CLI0012,778,Low,0.042,1,Premium,116,12605.23,TXN001809,3,4,456,-2712.04,EUR,-2712.04,Debit,Complete,Lille-Grand-Place,PEA,Prelevement,2023-12-04,2023,12,4,0
CLI0012,778,Low,0.042,1,Premium,116,12605.23,TXN000506,19,4,634,791.58,EUR,791.58,Credit,Complete,Lille-Grand-Place,Credit Auto,Retrait DAB,2023-08-07,2023,8,3,0
CLI0117,645,Medium,0.042,3,Standard,118,28310.46,TXN001441,2,4,110,2361.42,CHF,2434.45,Credit,Complete,Lille-Grand-Place,Credit Consommation,Retrait DAB,2023-08-29,2023,8,3,1
CLI0117,645,Medium,0.042,3,Standard,118,28310.46,TXN001114,24,4,280,-345.19,EUR,-345.19,Debit,Complete,Lille-Grand-Place,Assurance Vie,Virement international,2024-05-10,2024,5,2,4
CLI0117,645,Medium,0.042,3,Standard,118,28310.46,TXN001088,19,4,177,-1503.19,EUR,-1503.19,Debit,Complete,Lille-Grand-Place,Credit Auto,Retrait DAB,2024-04-13,2024,4,2,5
CLI0117,645,Medium,0.042,3,Standard,118,28310.46,TXN001192,24,4,423,-2644.36,CHF,-2726.14,Debit,Complete,Lille-Grand-Place,Assurance Vie,Virement international,2022-11-10,2022,11,4,3
CLI0117,645,Medium,0.042,3,Standard,118,28310.46,TXN001050,8,4,404,-2610.3,EUR,-2610.3,Debit,En attente,Lille-Grand-Place,Compte Courant,Paiement CB,2023-07-31,2023,7,3,0
CLI0117,645,Medium,0.042,3,Standard,118,28310.46,TXN001659,5,4,256,-4611.63,USD,-4270.03,Debit,Complete,Lille-Grand-Place,Credit Immobilier,Interets,2024-07-12,2024,7,3,4
CLI0117,645,Medium,0.042,3,Standard,118,28310.46,TXN000295,19,4,165,3744.79,EUR,3744.79,Credit,Complete,Lille-Grand-Place,Credit Auto,Retrait DAB,2022-04-22,2022,4,2,4
CLI0117,645,Medium,0.042,3,Standard,118,28310.46,TXN000982,5,4,510,-227.49,CHF,-234.53,Debit,Rejete,Lille-Grand-Place,Credit Immobilier,Interets,2022-09-03,2022,9,3,5
CLI0117,645,Medium,0.042,3,Standard,118,28310.46,TXN000809,2,4,272,-148.89,EUR,-148.89,Debit,Complete,Lille-Grand-Place,Credit Consommation,Retrait DAB,2023-03-28,2023,3,1,1
CLI0117,645,Medium,0.042,3,Standard,118,28310.46,TXN000861,7,4,723,1593.35,EUR,1593.35,Credit,En attente,Lille-Grand-Place,Livret A,Remboursement credit,2023-12-23,2023,12,4,5
CLI0117,645,Medium,0.042,3,Standard,118,28310.46,TXN000953,7,4,762,-1785.31,EUR,-1785.31,Debit,Complete,Lille-Grand-Place,Livret A,Remboursement credit,2022-03-11,2022,3,1,4
CLI0117,645,Medium,0.042,3,Standard,118,28310.46,TXN000912,5,4,795,-5547.11,EUR,-5547.11,Debit,Complete,Lille-Grand-Place,Credit Immobilier,Interets,2022-01-18,2022,1,1,1
CLI0117,645,Medium,0.042,3,Standard,118,28310.46,TXN000732,5,4,639,-85.6,EUR,-85.6,Debit,En attente,Lille-Grand-Place,Credit Immobilier,Interets,2024-09-11,2024,9,3,2
CLI0019,505,High,0.042,2,Risque,120,17888.61,TXN000938,19,4,112,6692.74,EUR,6692.74,Credit,Complete,Lille-Grand-Place,Credit Auto,Retrait DAB,2024-12-17,2024,12,4,1
CLI0019,505,High,0.042,2,Risque,120,17888.61,TXN001342,7,4,8,-364.95,USD,-337.92,Debit,En attente,Lille-Grand-Place,Livret A,Remboursement credit,2023-10-06,2023,10,4,4
CLI0019,505,High,0.042,2,Risque,120,17888.61,TXN000102,5,4,455,2639.98,EUR,2639.98,Credit,Complete,Lille-Grand-Place,Credit Immobilier,Interets,2024-11-25,2024,11,4,0
CLI0019,505,High,0.042,2,Risque,120,17888.61,TXN000984,3,4,607,7472.47,CHF,7703.58,Credit,Complete,Lille-Grand-Place,PEA,Prelevement,2022-03-20,2022,3,1,6
CLI0019,505,High,0.042,2,Risque,120,17888.61,TXN000051,3,4,587,861.3,EUR,861.3,Credit,Complete,Lille-Grand-Place,PEA,Prelevement,2022-10-31,2022,10,4,0
CLI0019,505,High,0.042,2,Risque,120,17888.61,TXN001674,7,4,715,2656.21,USD,2459.45,Credit,Complete,Lille-Grand-Place,Livret A,Remboursement credit,2022-07-03,2022,7,3,6
CLI0019,505,High,0.042,2,Risque,120,17888.61,TXN001767,1,4,65,5066.53,EUR,5066.53,Credit,Complete,Lille-Grand-Place,Compte Epargne,Depot especes,2024-07-06,2024,7,3,5
CLI0019,505,High,0.042,2,Risque,120,17888.61,TXN000846,19,4,836,2936.53,USD,2719.01,Credit,Complete,Lille-Grand-Place,Credit Auto,Retrait DAB,2024-08-01,2024,8,3,3
CLI0019,505,High,0.042,2,Risque,120,17888.61,TXN001497,3,4,843,-172.34,EUR,-172.34,Debit,Complete,Lille-Grand-Place,PEA,Prelevement,2022-08-26,2022,8,3,4
CLI0016,716,Low,0.046,3,Standard,121,127.18,TXN001802,7,2,113,-2509.01,GBP,-2917.45,Debit,Complete,Bordeaux-Meriadeck,Livret A,Remboursement credit,2023-01-02,2023,1,1,0
CLI0016,716,Low,0.046,3,Standard,121,127.18,TXN000800,1,2,119,1122.55,EUR,1122.55,Credit,Complete,Bordeaux-Meriadeck,Compte Epargne,Depot especes,2023-09-16,2023,9,3,5
CLI0016,716,Low,0.046,3,Standard,121,127.18,TXN000249,2,2,72,-1064.18,USD,-985.35,Debit,Complete,Bordeaux-Meriadeck,Credit Consommation,Retrait DAB,2022-07-18,2022,7,3,0
CLI0016,716,Low,0.046,3,Standard,121,127.18,TXN000138,1,2,151,1256.16,MAD,115.78,Credit,Complete,Bordeaux-Meriadeck,Compte Epargne,Depot especes,2024-08-24,2024,8,3,5
CLI0016,716,Low,0.046,3,Standard,121,127.18,TXN001380,24,2,162,-2649.85,EUR,-2649.85,Debit,Complete,Bordeaux-Meriadeck,Assurance Vie,Virement international,2023-02-22,2023,2,1,2
CLI0016,716,Low,0.046,3,Standard,121,127.18,TXN001421,3,2,197,-1796.19,EUR,-1796.19,Debit,Complete,Bordeaux-Meriadeck,PEA,Prelevement,2022-04-28,2022,4,2,3
CLI0016,716,Low,0.046,3,Standard,121,127.18,TXN001233,5,2,117,-2483.27,EUR,-2483.27,Debit,Complete,Bordeaux-Meriadeck,Credit Immobilier,Interets,2022-01-07,2022,1,1,4
CLI0016,716,Low,0.046,3,Standard,121,127.18,TXN001073,19,2,379,-363.98,GBP,-423.23,Debit,Complete,Bordeaux-Meriadeck,Credit Auto,Retrait DAB,2022-03-23,2022,3,1,2
CLI0016,716,Low,0.046,3,Standard,121,127.18,TXN000107,3,2,410,-1053.57,EUR,-1053.57,Debit,Complete,Bordeaux-Meriadeck,PEA,Prelevement,2024-09-18,2024,9,3,2
CLI0016,716,Low,0.046,3,Standard,121,127.18,TXN001669,7,2,538,334.32,EUR,334.32,Credit,Complete,Bordeaux-Meriadeck,Livret A,Remboursement credit,2023-07-25,2023,7,3,1
CLI0016,716,Low,0.046,3,Standard,121,127.18,TXN001117,5,2,13,-219.14,GBP,-254.81,Debit,Complete,Bordeaux-Meriadeck,Credit Immobilier,Interets,2023-08-24,2023,8,3,3
CLI0016,716,Low,0.046,3,Standard,121,127.18,TXN000573,1,2,520,378.29,EUR,378.29,Credit,Complete,Bordeaux-Meriadeck,Compte Epargne,Depot especes,2022-10-30,2022,10,4,6
CLI0016,716,Low,0.046,3,Standard,121,127.18,TXN000191,7,2,782,2482.55,EUR,2482.55,Credit,Complete,Bordeaux-Meriadeck,Livret A,Remboursement credit,2022-12-11,2022,12,4,6
CLI0016,716,Low,0.046,3,Standard,121,127.18,TXN001531,1,2,40,-2178.57,EUR,-2178.57,Debit,Complete,Bordeaux-Meriadeck,Compte Epargne,Depot especes,2022-05-06,2022,5,2,4
CLI0016,716,Low,0.046,3,Standard,121,127.18,TXN001025,8,2,432,-836.58,EUR,-836.58,Debit,Complete,Bordeaux-Meriadeck,Compte Courant,Paiement CB,2024-10-24,2024,10,4,3
CLI0099,664,Medium,0.085,3,Standard,125,6172.97,TXN001606,19,8,116,137.91,EUR,137.91,Credit,Complete,Nantes-Commerce,Credit Auto,Retrait DAB,2022-08-23,2022,8,3,1
CLI0099,664,Medium,0.085,3,Standard,125,6172.97,TXN001938,1,8,196,-88888.0,EUR,-2323.2,Debit,Rejete,Nantes-Commerce,Compte Epargne,Depot especes,2022-12-20,2022,12,4,1
CLI0099,664,Medium,0.085,3,Standard,125,6172.97,TXN000113,7,8,220,-1852.58,USD,-1715.35,Debit,Complete,Nantes-Commerce,Livret A,Remboursement credit,2023-07-27,2023,7,3,3
CLI0099,664,Medium,0.085,3,Standard,125,6172.97,TXN000881,5,8,312,-1916.46,EUR,-1916.46,Debit,En attente,Nantes-Commerce,Credit Immobilier,Interets,2023-12-24,2023,12,4,6
CLI0099,664,Medium,0.085,3,Standard,125,6172.97,TXN000737,1,8,382,-607.03,USD,-562.06,Debit,Complete,Nantes-Commerce,Compte Epargne,Depot especes,2022-06-14,2022,6,2,1
CLI0099,664,Medium,0.085,3,Standard,125,6172.97,TXN001787,7,8,377,-378.55,EUR,-378.55,Debit,En attente,Nantes-Commerce,Livret A,Remboursement credit,2024-09-17,2024,9,3,1
CLI0099,664,Medium,0.085,3,Standard,125,6172.97,TXN000954,5,8,388,-181.03,EUR,-181.03,Debit,Complete,Nantes-Commerce,Credit Immobilier,Interets,2024-02-23,2024,2,1,4
CLI0099,664,Medium,0.085,3,Standard,125,6172.97,TXN000655,1,8,37,-1250.88,EUR,-1250.88,Debit,Complete,Nantes-Commerce,Compte Epargne,Depot especes,2023-10-14,2023,10,4,5
CLI0099,664,Medium,0.085,3,Standard,125,6172.97,TXN000034,24,8,347,0.0,EUR,1745.7,Credit,Complete,Nantes-Commerce,Assurance Vie,Virement international,2024-02-21,2024,2,1,2
CLI0099,664,Medium,0.085,3,Standard,125,6172.97,TXN000828,2,8,537,2340.95,EUR,2340.95,Credit,Complete,Nantes-Commerce,Credit Consommation,Retrait DAB,2024-05-13,2024,5,2,0
CLI0099,664,Medium,0.085,3,Standard,125,6172.97,TXN000416,7,8,645,-453.86,MAD,-41.83,Debit,Complete,Nantes-Commerce,Livret A,Remboursement credit,2024-11-07,2024,11,4,3
CLI0099,664,Medium,0.085,3,Standard,125,6172.97,TXN001589,5,8,652,-1137.06,EUR,-1137.06,Debit,Complete,Nantes-Commerce,Credit Immobilier,Interets,2023-12-19,2023,12,4,1
CLI0099,664,Medium,0.085,3,Standard,125,6172.97,TXN000185,3,8,306,-1494.44,EUR,-1494.44,Debit,Complete,Nantes-Commerce,PEA,Prelevement,2022-12-21,2022,12,4,2
CLI0099,664,Medium,0.085,3,Standard,125,6172.97,TXN000808,8,8,871,60.62,EUR,60.62,Credit,Complete,Nantes-Commerce,Compte Courant,Paiement CB,2023-07-11,2023,7,3,1
CLI0107,420,High,0.042,2,Risque,127,24184.96,TXN001326,8,4,88,-2973.53,EUR,-2973.53,Debit,Complete,Lille-Grand-Place,Compte Courant,Paiement CB,2023-06-07,2023,6,2,2
CLI0107,420,High,0.042,2,Risque,127,24184.96,TXN000106,1,4,214,1474.69,EUR,1474.69,Credit,Complete,Lille-Grand-Place,Compte Epargne,Depot especes,2023-08-17,2023,8,3,3
CLI0107,420,High,0.042,2,Risque,127,24184.96,TXN000064,3,4,219,404.63,EUR,404.63,Credit,Complete,Lille-Grand-Place,PEA,Prelevement,2022-02-12,2022,2,1,5
CLI0107,420,High,0.042,2,Risque,127,24184.96,TXN000603,7,4,235,-2667.73,EUR,-2667.73,Debit,Complete,Lille-Grand-Place,Livret A,Remboursement credit,2024-10-17,2024,10,4,3
CLI0107,420,High,0.042,2,Risque,127,24184.96,TXN000117,2,4,341,147.45,USD,136.53,Credit,Complete,Lille-Grand-Place,Credit Consommation,Retrait DAB,2022-02-24,2022,2,1,3
CLI0107,420,High,0.042,2,Risque,127,24184.96,TXN000024,19,4,159,220.01,CHF,226.81,Credit,Complete,Lille-Grand-Place,Credit Auto,Retrait DAB,2024-11-05,2024,11,4,1
CLI0107,420,High,0.042,2,Risque,127,24184.96,TXN000470,19,4,58,-1390.46,CHF,-1433.46,Debit,Complete,Lille-Grand-Place,Credit Auto,Retrait DAB,2024-05-21,2024,5,2,1
CLI0107,420,High,0.042,2,Risque,127,24184.96,TXN000867,3,4,100,32.6,EUR,32.6,Credit,Complete,Lille-Grand-Place,PEA,Prelevement,2024-04-29,2024,4,2,0
CLI0107,420,High,0.042,2,Risque,127,24184.96,TXN000699,8,4,200,-297.2,EUR,-297.2,Debit,Complete,Lille-Grand-Place,Compte Courant,Paiement CB,2022-03-03,2022,3,1,3
CLI0107,420,High,0.042,2,Risque,127,24184.96,TXN001121,5,4,8,1434.99,EUR,1434.99,Credit,Complete,Lille-Grand-Place,Credit Immobilier,Interets,2023-10-06,2023,10,4,4
CLI0008,744,Low,0.085,1,Premium,128,32660.88,TXN000871,3,8,118,-435.12,EUR,-435.12,Debit,Complete,Nantes-Commerce,PEA,Prelevement,2022-02-21,2022,2,1,0
CLI0008,744,Low,0.085,1,Premium,128,32660.88,TXN000672,24,8,133,-1897.58,EUR,-1897.58,Debit,Complete,Nantes-Commerce,Assurance Vie,Virement international,2022-02-19,2022,2,1,5
CLI0008,744,Low,0.085,1,Premium,128,32660.88,TXN000419,2,8,317,85.89,EUR,85.89,Credit,Complete,Nantes-Commerce,Credit Consommation,Retrait DAB,2023-12-01,2023,12,4,4
CLI0008,744,Low,0.085,1,Premium,128,32660.88,TXN001236,19,8,602,1896.38,EUR,1896.38,Credit,Complete,Nantes-Commerce,Credit Auto,Retrait DAB,2024-08-10,2024,8,3,5
CLI0008,744,Low,0.085,1,Premium,128,32660.88,TXN001538,19,8,557,-626.68,MAD,-57.76,Debit,Complete,Nantes-Commerce,Credit Auto,Retrait DAB,2022-05-05,2022,5,2,3
CLI0008,744,Low,0.085,1,Premium,128,32660.88,TXN000956,8,8,798,5887.96,USD,5451.81,Credit,Complete,Nantes-Commerce,Compte Courant,Paiement CB,2024-06-07,2024,6,2,4
CLI0008,744,Low,0.085,1,Premium,128,32660.88,TXN001451,1,8,545,-2019.76,EUR,-2019.76,Debit,En attente,Nantes-Commerce,Compte Epargne,Depot especes,2023-04-04,2023,4,2,1
CLI0008,744,Low,0.085,1,Premium,128,32660.88,TXN000576,19,8,156,104.47,USD,96.73,Credit,Complete,Nantes-Commerce,Credit Auto,Retrait DAB,2023-07-23,2023,7,3,6
CLI0008,744,Low,0.085,1,Premium,128,32660.88,TXN001616,19,8,178,-3737.57,GBP,-4346.01,Debit,En attente,Nantes-Commerce,Credit Auto,Retrait DAB,2024-05-28,2024,5,2,1
CLI0120,718,Low,0.04,3,Standard,132,5234.44,TXN000879,24,3,120,560.23,EUR,560.23,Credit,Rejete,Lyon-Part-Dieu,Assurance Vie,Virement international,2024-03-30,2024,3,1,5
CLI0120,718,Low,0.04,3,Standard,132,5234.44,TXN001860,1,3,218,-1199.84,EUR,-1199.84,Debit,Complete,Lyon-Part-Dieu,Compte Epargne,Depot especes,2024-08-30,2024,8,3,4
CLI0120,718,Low,0.04,3,Standard,132,5234.44,TXN000782,24,3,562,443.07,EUR,443.07,Credit,Complete,Lyon-Part-Dieu,Assurance Vie,Virement international,2024-05-26,2024,5,2,6
CLI0120,718,Low,0.04,3,Standard,132,5234.44,TXN000458,3,3,545,-2692.32,EUR,-2692.32,Debit,Complete,Lyon-Part-Dieu,PEA,Prelevement,2023-04-04,2023,4,2,1
CLI0084,684,Medium,0.046,3,Standard,134,44633.93,TXN001579,19,2,122,-1299.59,EUR,-1299.59,Debit,Complete,Bordeaux-Meriadeck,Credit Auto,Retrait DAB,2022-01-30,2022,1,1,6
CLI0084,684,Medium,0.046,3,Standard,134,44633.93,TXN001288,5,1,136,205.33,GBP,238.76,Credit,Complete,Marseille-Vieux-Port,Credit Immobilier,Interets,2024-08-20,2024,8,3,1
CLI0084,684,Medium,0.046,3,Standard,134,44633.93,TXN000374,5,1,261,448.59,EUR,448.59,Credit,Complete,Marseille-Vieux-Port,Credit Immobilier,Interets,2023-07-12,2023,7,3,2
CLI0084,684,Medium,0.046,3,Standard,134,44633.93,TXN001955,3,1,289,314.12,EUR,314.12,Credit,Complete,Marseille-Vieux-Port,PEA,Prelevement,2023-12-18,2023,12,4,0
CLI0084,684,Medium,0.046,3,Standard,134,44633.93,TXN000525,24,1,292,-200000.0,EUR,1401.12,Credit,Complete,Marseille-Vieux-Port,Assurance Vie,Virement international,2024-12-21,2024,12,4,5
CLI0084,684,Medium,0.046,3,Standard,134,44633.93,TXN001813,7,1,201,-971.99,EUR,-971.99,Debit,Rejete,Marseille-Vieux-Port,Livret A,Remboursement credit,2023-04-20,2023,4,2,3
CLI0084,684,Medium,0.046,3,Standard,134,44633.93,TXN001640,2,1,476,2014.94,EUR,2014.94,Credit,Complete,Marseille-Vieux-Port,Credit Consommation,Retrait DAB,2023-09-26,2023,9,3,1
CLI0084,684,Medium,0.046,3,Standard,134,44633.93,TXN001895,8,1,160,-7159.58,EUR,-7159.58,Debit,Complete,Marseille-Vieux-Port,Compte Courant,Paiement CB,2023-08-11,2023,8,3,4
CLI0084,684,Medium,0.046,3,Standard,134,44633.93,TXN001526,2,1,160,100.49,EUR,100.49,Credit,Complete,Marseille-Vieux-Port,Credit Consommation,Retrait DAB,2023-08-11,2023,8,3,4
CLI0084,684,Medium,0.046,3,Standard,134,44633.93,TXN001488,3,1,584,71.47,EUR,71.47,Credit,Complete,Marseille-Vieux-Port,PEA,Prelevement,2023-11-01,2023,11,4,2
CLI0084,684,Medium,0.046,3,Standard,134,44633.93,TXN001824,3,1,594,265.7,EUR,265.7,Credit,Complete,Marseille-Vieux-Port,PEA,Prelevement,2024-11-14,2024,11,4,3
CLI0084,684,Medium,0.046,3,Standard,134,44633.93,TXN000878,3,1,66,1470.65,EUR,1470.65,Credit,Complete,Marseille-Vieux-Port,PEA,Prelevement,2022-09-17,2022,9,3,5
CLI0018,328,High,0.046,2,Risque,135,28593.51,TXN000393,2,2,123,-142.26,GBP,-165.42,Debit,Complete,Bordeaux-Meriadeck,Credit Consommation,Retrait DAB,2022-09-23,2022,9,3,4
CLI0018,328,High,0.046,2,Risque,135,28593.51,TXN001815,24,2,447,-1509.23,EUR,-1509.23,Debit,Complete,Bordeaux-Meriadeck,Assurance Vie,Virement international,2022-10-21,2022,10,4,4
CLI0018,328,High,0.046,2,Risque,135,28593.51,TXN000444,8,2,534,-349.2,EUR,-349.2,Debit,Complete,Bordeaux-Meriadeck,Compte Courant,Paiement CB,2023-10-26,2023,10,4,3
